transaction_id,product_id,store_id,customer_id,sales_channel_id,promo_id,event_id,quantity_sold,unit_price,total_sales_amount,discount_applied,tax_amount,payment_type,invoice_no,margin,avg_order_value,profit_value,sales_status,created_at,customer_time_id,customer_total_visits,customer_total_purchases,customer_avg_purchase_value,customer_satisfaction_score,customer_loyalty_points_earned,customer_loyalty_points_redeemed,customer_coupon_used,customer_referred_customers_count,customer_days_since_last_purchase,customer_created_at,customer_updated_at,promo_time_id,promo_transaction_id,promo_total_quantity_sold,promo_total_sales_amount,promo_discount_applied,promo_promo_cost,promo_promo_uplift_revenue,promo_new_customers_acquired,reorder_vendor_id,reorder_time_id,reorder_reorder_point_qty,reorder_current_stock_qty,reorder_reorder_qty,reorder_lead_time_days,reorder_avg_demand_per_day,reorder_reorder_status,reorder_expected_delivery_date,reorder_actual_delivery_date,reorder_supplier_rating,reorder_delay_days,reorder_reorder_cost,stock_time_id,stock_opening_stock_qty,stock_received_qty,stock_sold_qty,stock_returned_qty,stock_damaged_qty,stock_closing_stock_qty,stock_in_transit_qty,stock_reserved_qty,stock_stock_value,stock_stock_age_days,forecast_time_id,forecast_forecast_method,forecast_forecast_model_name,forecast_forecast_period_start,forecast_forecast_period_end,forecast_forecast_quantity,forecast_actual_quantity,forecast_forecast_error_pct,forecast_forecast_error_value,forecast_demand_variance,forecast_model_version,forecast_model_accuracy_score,forecast_last_trained_date,impact_impact_type,impact_impact_factor_value,impact_impact_category,impact_weather_influence_score,impact_trend_influence_score,impact_sales_before_impact,impact_sales_after_impact,impact_impact_percentage_change,impact_impact_duration_days,returns_return_id,returns_quantity_returned,returns_return_reason,returns_return_type,returns_refund_amount,returns_return_status,returns_return_approval_date,returns_return_method,returns_inspection,returns_loss_value
T_000018,P_000018,S_000018,C_000018,CH_000018,PROM_000018,E_000018,9,909.12,7102.71,119.93,1245.58,UPI,INV-847581,0.23,789.19,1633.62,Cancelled,"2023-04-05 09:34:59",T_18,2,2,3647.79,2.60,71,21,Yes,0,204,"2024-01-11 09:35:01","2024-06-06 09:35:01",T_18,T_000018,10,16329.03,146.29,374.15,1163.45,4,V_000018,T_10,153,79,227,7,39,Approved,"2025-11-18 00:00:00","2025-12-01 00:00:00",4.50,0,40883.17,T_10,280,70,7,43,12,374,144,74,87650.36,150,T_18,XGBoost,DFM_v1,2025-10-13,2025-11-12,661,648,1.97,13.00,42.25,v2,0.88,"2025-10-07 00:00:00",Trend,0.87,Positive,0.37,0.21,21849.18,18432.16,-15.64,12,R_000018,1,Damaged,Full,308.57,Rejected,"2025-09-28 00:00:00","Bank Transfer",No,78.80
T_000018,P_000018,S_000018,C_000018,CH_000018,PROM_000018,E_000018,9,909.12,7102.71,119.93,1245.58,UPI,INV-847581,0.23,789.19,1633.62,Cancelled,"2023-04-05 09:34:59",T_18,2,2,3647.79,2.60,71,21,Yes,0,204,"2024-01-11 09:35:01","2024-06-06 09:35:01",T_18,T_000018,10,16329.03,146.29,374.15,1163.45,4,V_000018,T_10,153,79,227,7,39,Approved,"2025-11-18 00:00:00","2025-12-01 00:00:00",4.50,0,40883.17,T_10,280,70,7,43,12,374,144,74,87650.36,150,T_18,XGBoost,DFM_v1,2025-10-13,2025-11-12,661,648,1.97,13.00,42.25,v2,0.88,"2025-10-07 00:00:00",Economic,0.23,Neutral,0.22,0.60,26937.51,27146.20,0.77,2,R_000018,1,Damaged,Full,308.57,Rejected,"2025-09-28 00:00:00","Bank Transfer",No,78.80
T_000018,P_000018,S_000018,C_000018,CH_000018,PROM_000018,E_000018,9,909.12,7102.71,119.93,1245.58,UPI,INV-847581,0.23,789.19,1633.62,Cancelled,"2023-04-05 09:34:59",T_18,2,2,3647.79,2.60,71,21,Yes,0,204,"2024-01-11 09:35:01","2024-06-06 09:35:01",T_18,T_000018,10,16329.03,146.29,374.15,1163.45,4,V_000018,T_10,153,79,227,7,39,Approved,"2025-11-18 00:00:00","2025-12-01 00:00:00",4.50,0,40883.17,T_10,280,70,7,43,12,374,144,74,87650.36,150,T_10,Prophet,DFM_v1,2025-10-13,2025-11-12,611,670,9.66,-59.00,870.25,v7,0.96,"2025-11-06 00:00:00",Trend,0.87,Positive,0.37,0.21,21849.18,18432.16,-15.64,12,R_000018,1,Damaged,Full,308.57,Rejected,"2025-09-28 00:00:00","Bank Transfer",No,78.80
T_000018,P_000018,S_000018,C_000018,CH_000018,PROM_000018,E_000018,9,909.12,7102.71,119.93,1245.58,UPI,INV-847581,0.23,789.19,1633.62,Cancelled,"2023-04-05 09:34:59",T_18,2,2,3647.79,2.60,71,21,Yes,0,204,"2024-01-11 09:35:01","2024-06-06 09:35:01",T_18,T_000018,10,16329.03,146.29,374.15,1163.45,4,V_000018,T_10,153,79,227,7,39,Approved,"2025-11-18 00:00:00","2025-12-01 00:00:00",4.50,0,40883.17,T_10,280,70,7,43,12,374,144,74,87650.36,150,T_10,Prophet,DFM_v1,2025-10-13,2025-11-12,611,670,9.66,-59.00,870.25,v7,0.96,"2025-11-06 00:00:00",Economic,0.23,Neutral,0.22,0.60,26937.51,27146.20,0.77,2,R_000018,1,Damaged,Full,308.57,Rejected,"2025-09-28 00:00:00","Bank Transfer",No,78.80
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_19,271,33,509,2,30,Delivered,"2025-11-16 00:00:00","2025-11-25 00:00:00",3.20,1,55811.29,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_19,296,105,185,1,3,214,181,47,103123.88,432,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_19,XGBoost,ML_Ensemble,2025-10-13,2025-11-12,880,867,1.48,13.00,42.25,v7,0.86,"2025-10-25 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.16,Negative,0.35,0.50,19782.50,19217.74,-2.85,11,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000019,P_000019,S_000019,C_000019,CH_000019,PROM_000019,E_000019,7,4976.23,29174.18,808.49,3421.69,UPI,INV-335612,0.18,4167.74,5251.35,Completed,"2025-07-11 09:34:59",T_19,0,0,4103.17,4.10,0,0,Yes,0,12,"2025-03-31 09:35:01","2025-05-26 09:35:01",T_19,T_000019,10,8670.05,201.88,596.67,482.43,0,V_000019,T_11,131,2,260,10,46,Approved,"2025-11-19 00:00:00","2025-11-30 00:00:00",2.80,4,38574.77,T_11,507,211,321,12,17,392,162,134,40536.06,178,T_11,RandomForest,ML_Ensemble,2025-10-13,2025-11-12,760,699,8.03,61.00,930.25,v7,0.76,"2025-10-05 00:00:00",Holiday,0.96,Negative,0.01,0.76,11559.72,9633.00,-16.67,13,R_000019,1,"Customer Dissatisfaction",Full,673.12,Approved,"2025-10-13 00:00:00",Wallet,Yes,99.70
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_20,185,166,17,2,9,327,147,69,142975.25,387,T_20,ARIMA,DFM_v1,2025-10-13,2025-11-12,377,329,12.73,48.00,576.00,v2,0.74,"2025-09-26 00:00:00",Economic,0.43,Positive,0.34,0.33,10128.58,10789.73,6.53,9,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_20,185,166,17,2,9,327,147,69,142975.25,387,T_20,ARIMA,DFM_v1,2025-10-13,2025-11-12,377,329,12.73,48.00,576.00,v2,0.74,"2025-09-26 00:00:00",Weather,0.89,Neutral,0.09,0.90,20376.98,20507.53,0.64,2,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_20,185,166,17,2,9,327,147,69,142975.25,387,T_12,RandomForest,DFM_v2,2025-10-13,2025-11-12,647,659,1.85,-12.00,36.00,v7,0.98,"2025-10-30 00:00:00",Economic,0.43,Positive,0.34,0.33,10128.58,10789.73,6.53,9,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_20,185,166,17,2,9,327,147,69,142975.25,387,T_12,RandomForest,DFM_v2,2025-10-13,2025-11-12,647,659,1.85,-12.00,36.00,v7,0.98,"2025-10-30 00:00:00",Weather,0.89,Neutral,0.09,0.90,20376.98,20507.53,0.64,2,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_12,441,101,84,25,14,469,57,25,125163.23,90,T_20,ARIMA,DFM_v1,2025-10-13,2025-11-12,377,329,12.73,48.00,576.00,v2,0.74,"2025-09-26 00:00:00",Economic,0.43,Positive,0.34,0.33,10128.58,10789.73,6.53,9,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_12,441,101,84,25,14,469,57,25,125163.23,90,T_20,ARIMA,DFM_v1,2025-10-13,2025-11-12,377,329,12.73,48.00,576.00,v2,0.74,"2025-09-26 00:00:00",Weather,0.89,Neutral,0.09,0.90,20376.98,20507.53,0.64,2,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_12,441,101,84,25,14,469,57,25,125163.23,90,T_12,RandomForest,DFM_v2,2025-10-13,2025-11-12,647,659,1.85,-12.00,36.00,v7,0.98,"2025-10-30 00:00:00",Economic,0.43,Positive,0.34,0.33,10128.58,10789.73,6.53,9,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_20,266,15,517,8,20,Approved,"2025-11-20 00:00:00","2025-11-27 00:00:00",4.50,2,117016.23,T_12,441,101,84,25,14,469,57,25,125163.23,90,T_12,RandomForest,DFM_v2,2025-10-13,2025-11-12,647,659,1.85,-12.00,36.00,v7,0.98,"2025-10-30 00:00:00",Weather,0.89,Neutral,0.09,0.90,20376.98,20507.53,0.64,2,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
T_000020,P_000020,S_000020,C_000020,CH_000020,PROM_000020,E_000020,6,203.07,1049.70,28.12,53.47,"Credit Card",INV-340062,0.23,174.95,241.43,Completed,"2023-11-18 09:34:59",T_20,0,0,3226.50,3.30,0,0,No,0,183,"2025-03-28 09:35:01","2025-07-23 09:35:01",T_20,T_000020,8,3606.52,71.01,355.27,684.56,4,V_000020,T_12,297,133,461,8,9,Delivered,"2025-11-20 00:00:00","2025-12-01 00:00:00",3.10,5,73580.51,T_20,185,166,17,2,9,327,147,69,142975.25,387,T_20,ARIMA,DFM_v1,2025-10-13,2025-11-12,377,329,12.73,48.00,576.00,v2,0.74,"2025-09-26 00:00:00",Economic,0.43,Positive,0.34,0.33,10128.58,10789.73,6.53,9,R_000020,3,"Customer Dissatisfaction",Partial,1684.19,Approved,"2025-10-04 00:00:00","Bank Transfer",No,354.88
